Query_ID,Timestamp,Student_ID,Query_Text,Query_Category,Satisfaction_Score,Response_Time,Resolved_Flag
1325,2025-04-05 23:25:00,1091,When is the semester starting?,Academic,3.4,11,Yes
1326,2025-04-05 23:30:00,1067,When is the semester starting?,Financial,3.6,42,Yes
1327,2025-04-05 23:35:00,1093,How do I register for courses?,Technical,4.5,28,Yes
1328,2025-04-05 23:40:00,1092,"I forgot my password, need assistance.",Administrative,3.3,11,Yes
1329,2025-04-05 23:45:00,1054,I need help with course selection.,Academic,5.0,12,Yes
1330,2025-04-05 23:50:00,1057,"I forgot my password, need assistance.",Academic,4.4,44,No
1331,2025-04-05 23:55:00,1036,How can I get a transcript?,Academic,4.0,40,Yes
1332,2025-04-06 00:00:00,1053,How do I register for courses?,Administrative,4.4,18,Yes
1333,2025-04-06 00:05:00,1051,My grade has not been updated.,Administrative,3.6,31,Yes
1334,2025-04-06 00:10:00,1017,"I forgot my password, need assistance.",Administrative,3.2,28,Yes
1335,2025-04-06 00:15:00,1097,My grade has not been updated.,Academic,3.1,31,No
1336,2025-04-06 00:20:00,1081,Website shows error 404.,Administrative,4.9,11,No
1337,2025-04-06 00:25:00,1025,What is the deadline for fee payment?,Academic,4.6,38,No
1338,2025-04-06 00:30:00,1089,When is the semester starting?,Academic,3.3,25,Yes
1339,2025-04-06 00:35:00,1078,How do I register for courses?,Administrative,3.0,23,No
1340,2025-04-06 00:40:00,1042,What is the deadline for fee payment?,Administrative,4.1,33,No
1341,2025-04-06 00:45:00,1045,My grade has not been updated.,Administrative,3.0,40,No
1342,2025-04-06 00:50:00,1071,When is the semester starting?,Academic,4.2,39,Yes
1343,2025-04-06 00:55:00,1015,My grade has not been updated.,Administrative,4.3,23,Yes
1344,2025-04-06 01:00:00,1003,My grade has not been updated.,Administrative,4.5,18,No
1345,2025-04-06 01:05:00,1021,When is the semester starting?,Academic,5.0,33,No
1346,2025-04-06 01:10:00,1088,Is there any scholarship available?,Administrative,5.0,38,No
1347,2025-04-06 01:15:00,1011,My grade has not been updated.,Financial,3.4,33,Yes
1348,2025-04-06 01:20:00,1077,"I forgot my password, need assistance.",Administrative,3.8,40,No
1349,2025-04-06 01:25:00,1094,I cannot access my student portal.,Administrative,4.2,30,No
1350,2025-04-06 01:30:00,1035,"I forgot my password, need assistance.",Technical,3.7,22,Yes
1351,2025-04-06 01:35:00,1000,How do I register for courses?,Administrative,5.0,44,No
1352,2025-04-06 01:40:00,1061,Is there any scholarship available?,Administrative,4.7,42,No
1353,2025-04-06 01:45:00,1056,I need help with course selection.,Technical,3.9,10,No
1354,2025-04-06 01:50:00,1050,How do I register for courses?,Technical,5.0,34,Yes
1355,2025-04-06 01:55:00,1042,I need help with course selection.,Administrative,4.3,12,Yes
1356,2025-04-06 02:00:00,1084,When is the semester starting?,Academic,4.0,32,No
1357,2025-04-06 02:05:00,1094,Website shows error 404.,Technical,4.1,15,Yes
1358,2025-04-06 02:10:00,1057,I need help with course selection.,Financial,4.8,34,Yes
1359,2025-04-06 02:15:00,1061,I cannot access my student portal.,Academic,4.7,37,Yes
1360,2025-04-06 02:20:00,1051,I need help with course selection.,Financial,4.9,18,Yes
1361,2025-04-06 02:25:00,1056,I need help with course selection.,Financial,3.9,19,Yes
1362,2025-04-06 02:30:00,1006,Is there any scholarship available?,Financial,4.7,27,No
1363,2025-04-06 02:35:00,1036,I cannot access my student portal.,Technical,3.2,34,Yes
1364,2025-04-06 02:40:00,1054,"I forgot my password, need assistance.",Financial,4.4,17,Yes
1365,2025-04-06 02:45:00,1000,I need help with course selection.,Financial,3.8,33,No
1366,2025-04-06 02:50:00,1031,Website shows error 404.,Academic,3.1,40,No
1367,2025-04-06 02:55:00,1074,When is the semester starting?,Technical,3.3,29,No
1368,2025-04-06 03:00:00,1086,I cannot access my student portal.,Administrative,3.8,23,Yes
1369,2025-04-06 03:05:00,1076,I cannot access my student portal.,Financial,3.0,15,Yes
1370,2025-04-06 03:10:00,1054,"I forgot my password, need assistance.",Administrative,4.4,17,No
1371,2025-04-06 03:15:00,1039,When is the semester starting?,Technical,4.1,38,Yes
1372,2025-04-06 03:20:00,1087,When is the semester starting?,Financial,3.2,13,Yes
1373,2025-04-06 03:25:00,1095,Is there any scholarship available?,Technical,4.0,28,Yes
1374,2025-04-06 03:30:00,1054,How do I register for courses?,Administrative,4.0,37,No
1375,2025-04-06 03:35:00,1021,"I forgot my password, need assistance.",Technical,3.3,44,Yes
1376,2025-04-06 03:40:00,1008,I need help with course selection.,Academic,3.3,31,Yes
1377,2025-04-06 03:45:00,1038,How can I get a transcript?,Academic,3.9,36,Yes
1378,2025-04-06 03:50:00,1054,"I forgot my password, need assistance.",Financial,4.7,22,No
1379,2025-04-06 03:55:00,1070,"I forgot my password, need assistance.",Technical,4.1,32,No
1380,2025-04-06 04:00:00,1037,What is the deadline for fee payment?,Technical,4.6,32,No
1381,2025-04-06 04:05:00,1028,"I forgot my password, need assistance.",Technical,4.7,12,No
1382,2025-04-06 04:10:00,1058,When is the semester starting?,Administrative,4.1,34,Yes
1383,2025-04-06 04:15:00,1033,What is the deadline for fee payment?,Academic,4.4,16,No
1384,2025-04-06 04:20:00,1006,How can I get a transcript?,Administrative,3.8,38,Yes
1385,2025-04-06 04:25:00,1031,What is the deadline for fee payment?,Financial,4.9,11,Yes
1386,2025-04-06 04:30:00,1080,I cannot access my student portal.,Academic,4.1,12,No
1387,2025-04-06 04:35:00,1074,My grade has not been updated.,Financial,4.6,35,Yes
1388,2025-04-06 04:40:00,1073,How can I get a transcript?,Academic,3.5,31,No
1389,2025-04-06 04:45:00,1033,I cannot access my student portal.,Administrative,3.4,26,No
1390,2025-04-06 04:50:00,1047,My grade has not been updated.,Administrative,3.1,28,No
1391,2025-04-06 04:55:00,1067,My grade has not been updated.,Academic,4.9,43,Yes
1392,2025-04-06 05:00:00,1031,My grade has not been updated.,Administrative,4.2,23,Yes
1393,2025-04-06 05:05:00,1029,I cannot access my student portal.,Financial,4.8,41,Yes
1394,2025-04-06 05:10:00,1067,I need help with course selection.,Administrative,3.3,25,Yes
1395,2025-04-06 05:15:00,1028,Website shows error 404.,Academic,3.8,17,Yes
1396,2025-04-06 05:20:00,1095,I cannot access my student portal.,Academic,3.2,10,Yes
1397,2025-04-06 05:25:00,1039,What is the deadline for fee payment?,Financial,4.1,27,Yes
1398,2025-04-06 05:30:00,1084,How do I register for courses?,Academic,3.8,22,Yes
1399,2025-04-06 05:35:00,1011,I cannot access my student portal.,Academic,4.7,34,No
1400,2025-04-06 05:40:00,1000,I cannot access my student portal.,Administrative,4.3,21,No
1401,2025-04-06 05:45:00,1075,My grade has not been updated.,Administrative,3.5,28,Yes
1402,2025-04-06 05:50:00,1086,How do I register for courses?,Administrative,4.2,19,No
1403,2025-04-06 05:55:00,1057,"I forgot my password, need assistance.",Administrative,3.5,41,Yes
1404,2025-04-06 06:00:00,1039,I cannot access my student portal.,Administrative,3.1,19,Yes
1405,2025-04-06 06:05:00,1076,Is there any scholarship available?,Financial,3.7,28,No
1406,2025-04-06 06:10:00,1086,When is the semester starting?,Academic,3.3,23,Yes
1407,2025-04-06 06:15:00,1021,When is the semester starting?,Administrative,3.5,22,No
1408,2025-04-06 06:20:00,1067,Website shows error 404.,Administrative,3.8,23,Yes
1409,2025-04-06 06:25:00,1029,Is there any scholarship available?,Technical,3.6,13,No
1410,2025-04-06 06:30:00,1022,How can I get a transcript?,Administrative,4.3,14,Yes
1411,2025-04-06 06:35:00,1027,How can I get a transcript?,Academic,4.4,18,No
1412,2025-04-06 06:40:00,1050,Website shows error 404.,Administrative,3.1,20,No
1413,2025-04-06 06:45:00,1059,Is there any scholarship available?,Academic,3.9,25,No
1414,2025-04-06 06:50:00,1028,I cannot access my student portal.,Financial,4.8,12,Yes
1415,2025-04-06 06:55:00,1072,I need help with course selection.,Administrative,4.7,24,No
1416,2025-04-06 07:00:00,1003,I cannot access my student portal.,Technical,4.9,17,Yes
1417,2025-04-06 07:05:00,1030,My grade has not been updated.,Administrative,4.2,34,Yes
1418,2025-04-06 07:10:00,1009,Is there any scholarship available?,Administrative,3.6,38,No
1419,2025-04-06 07:15:00,1063,Website shows error 404.,Technical,3.9,33,Yes
1420,2025-04-06 07:20:00,1029,I cannot access my student portal.,Academic,3.5,11,Yes
1421,2025-04-06 07:25:00,1038,What is the deadline for fee payment?,Academic,3.9,35,No
1422,2025-04-06 07:30:00,1024,How can I get a transcript?,Academic,4.0,22,Yes
1423,2025-04-06 07:35:00,1062,How do I register for courses?,Academic,4.1,34,No
1424,2025-04-06 07:40:00,1017,"I forgot my password, need assistance.",Administrative,4.6,22,No
1425,2025-04-06 07:45:00,1039,"I forgot my password, need assistance.",Academic,3.9,13,Yes
1426,2025-04-06 07:50:00,1013,How can I get a transcript?,Administrative,4.4,27,Yes
1427,2025-04-06 07:55:00,1097,Is there any scholarship available?,Administrative,3.2,36,Yes
1428,2025-04-06 08:00:00,1009,"I forgot my password, need assistance.",Financial,4.9,18,Yes
1429,2025-04-06 08:05:00,1091,How can I get a transcript?,Technical,4.3,20,No
1430,2025-04-06 08:10:00,1096,My grade has not been updated.,Technical,4.4,31,No
1431,2025-04-06 08:15:00,1007,"I forgot my password, need assistance.",Technical,3.4,32,Yes
1432,2025-04-06 08:20:00,1087,I need help with course selection.,Technical,4.6,19,No
1433,2025-04-06 08:25:00,1053,What is the deadline for fee payment?,Academic,4.2,20,Yes
1434,2025-04-06 08:30:00,1044,"I forgot my password, need assistance.",Financial,3.4,19,Yes
1435,2025-04-06 08:35:00,1037,"I forgot my password, need assistance.",Financial,3.1,40,Yes
1436,2025-04-06 08:40:00,1099,When is the semester starting?,Financial,4.2,28,No
1437,2025-04-06 08:45:00,1085,Is there any scholarship available?,Academic,4.4,24,Yes
1438,2025-04-06 08:50:00,1090,I cannot access my student portal.,Administrative,4.9,19,No
1439,2025-04-06 08:55:00,1040,My grade has not been updated.,Academic,4.0,16,No
1440,2025-04-06 09:00:00,1019,How do I register for courses?,Financial,4.7,28,Yes
1441,2025-04-06 09:05:00,1084,"I forgot my password, need assistance.",Technical,3.0,25,Yes
1442,2025-04-06 09:10:00,1073,How do I register for courses?,Administrative,3.9,42,Yes
1443,2025-04-06 09:15:00,1020,What is the deadline for fee payment?,Technical,3.4,24,No
1444,2025-04-06 09:20:00,1091,What is the deadline for fee payment?,Technical,3.5,43,No
1445,2025-04-06 09:25:00,1042,What is the deadline for fee payment?,Technical,4.8,36,Yes
1446,2025-04-06 09:30:00,1046,I cannot access my student portal.,Financial,3.5,17,No
1447,2025-04-06 09:35:00,1064,Is there any scholarship available?,Financial,4.9,40,No
1448,2025-04-06 09:40:00,1079,When is the semester starting?,Administrative,4.0,38,Yes
1449,2025-04-06 09:45:00,1017,Website shows error 404.,Academic,4.6,38,No
1450,2025-04-06 09:50:00,1002,How can I get a transcript?,Academic,3.7,32,No
1451,2025-04-06 09:55:00,1026,What is the deadline for fee payment?,Technical,4.4,40,No
1452,2025-04-06 10:00:00,1066,What is the deadline for fee payment?,Administrative,3.9,16,No
1453,2025-04-06 10:05:00,1075,My grade has not been updated.,Financial,4.3,39,No
1454,2025-04-06 10:10:00,1086,Is there any scholarship available?,Financial,3.1,43,No
1455,2025-04-06 10:15:00,1085,Website shows error 404.,Technical,3.0,35,No
1456,2025-04-06 10:20:00,1064,My grade has not been updated.,Academic,4.2,15,Yes
1457,2025-04-06 10:25:00,1078,How do I register for courses?,Academic,4.9,27,Yes
1458,2025-04-06 10:30:00,1008,I need help with course selection.,Financial,4.4,10,No
1459,2025-04-06 10:35:00,1032,Website shows error 404.,Academic,3.3,38,Yes
1460,2025-04-06 10:40:00,1015,Is there any scholarship available?,Financial,4.0,16,Yes
1461,2025-04-06 10:45:00,1056,My grade has not been updated.,Administrative,3.6,43,Yes
1462,2025-04-06 10:50:00,1041,Is there any scholarship available?,Academic,3.1,34,No
1463,2025-04-06 10:55:00,1085,How do I register for courses?,Financial,4.0,14,No
1464,2025-04-06 11:00:00,1033,My grade has not been updated.,Academic,4.6,15,No
1465,2025-04-06 11:05:00,1082,How do I register for courses?,Administrative,3.3,17,No
1466,2025-04-06 11:10:00,1062,"I forgot my password, need assistance.",Academic,3.3,32,No
1467,2025-04-06 11:15:00,1071,When is the semester starting?,Technical,3.5,25,Yes
1468,2025-04-06 11:20:00,1094,"I forgot my password, need assistance.",Administrative,4.6,12,No
1469,2025-04-06 11:25:00,1079,Website shows error 404.,Technical,3.0,24,Yes
1470,2025-04-06 11:30:00,1028,How do I register for courses?,Technical,3.9,38,No
1471,2025-04-06 11:35:00,1095,I cannot access my student portal.,Financial,4.9,26,Yes
1472,2025-04-06 11:40:00,1003,When is the semester starting?,Technical,3.7,30,Yes
1473,2025-04-06 11:45:00,1036,What is the deadline for fee payment?,Financial,3.6,34,No
1474,2025-04-06 11:50:00,1077,When is the semester starting?,Technical,4.4,11,No
1475,2025-04-06 11:55:00,1046,How do I register for courses?,Administrative,3.5,15,Yes
1476,2025-04-06 12:00:00,1002,Is there any scholarship available?,Financial,3.6,28,Yes
1477,2025-04-06 12:05:00,1071,"I forgot my password, need assistance.",Technical,3.2,40,No
1478,2025-04-06 12:10:00,1091,I need help with course selection.,Financial,4.5,40,No
1479,2025-04-06 12:15:00,1064,How can I get a transcript?,Technical,4.3,35,Yes
1480,2025-04-06 12:20:00,1031,I cannot access my student portal.,Technical,3.8,16,Yes
1481,2025-04-06 12:25:00,1028,What is the deadline for fee payment?,Academic,4.2,37,Yes
1482,2025-04-06 12:30:00,1069,When is the semester starting?,Academic,3.1,27,No
1483,2025-04-06 12:35:00,1064,How can I get a transcript?,Academic,4.0,31,Yes
1484,2025-04-06 12:40:00,1071,Website shows error 404.,Technical,4.9,14,Yes
1485,2025-04-06 12:45:00,1059,Website shows error 404.,Technical,3.8,40,No
1486,2025-04-06 12:50:00,1084,What is the deadline for fee payment?,Academic,3.9,30,No
1487,2025-04-06 12:55:00,1044,I need help with course selection.,Financial,4.8,37,Yes
1488,2025-04-06 13:00:00,1049,How can I get a transcript?,Administrative,4.9,13,No
1489,2025-04-06 13:05:00,1075,Is there any scholarship available?,Financial,3.6,17,No
1490,2025-04-06 13:10:00,1082,Website shows error 404.,Financial,3.6,22,Yes
1491,2025-04-06 13:15:00,1011,What is the deadline for fee payment?,Financial,3.1,27,Yes
1492,2025-04-06 13:20:00,1007,My grade has not been updated.,Administrative,3.1,11,Yes
1493,2025-04-06 13:25:00,1022,"I forgot my password, need assistance.",Administrative,3.4,19,Yes
1494,2025-04-06 13:30:00,1040,I cannot access my student portal.,Technical,3.2,15,No
1495,2025-04-06 13:35:00,1054,How do I register for courses?,Academic,3.7,37,No
1496,2025-04-06 13:40:00,1033,"I forgot my password, need assistance.",Financial,3.4,29,No
1497,2025-04-06 13:45:00,1098,When is the semester starting?,Administrative,3.4,36,Yes
1498,2025-04-06 13:50:00,1006,Website shows error 404.,Financial,3.4,27,No
1499,2025-04-06 13:55:00,1034,How can I get a transcript?,Academic,4.9,31,No
1500,2025-04-06 14:00:00,1065,How can I get a transcript?,Administrative,4.1,24,No
